date,mean_LST_K,landsat
2023-04-19,297.2777286038135,LANDSAT/LC09/C02/T1_L2
2023-04-19,297.2775164847781,LANDSAT/LC09/C02/T1_L2
2023-05-05,296.4856533870256,LANDSAT/LC09/C02/T1_L2
2023-05-05,296.4858678099066,LANDSAT/LC09/C02/T1_L2
2023-05-21,298.0210163282458,LANDSAT/LC09/C02/T1_L2
2023-06-06,301.5931972696349,LANDSAT/LC09/C02/T1_L2
2023-07-08,308.26613170198283,LANDSAT/LC09/C02/T1_L2
2023-07-08,308.17568873870556,LANDSAT/LC09/C02/T1_L2
2023-07-24,264.0386993297767,LANDSAT/LC09/C02/T1_L2
2023-09-10,302.34812451454985,LANDSAT/LC09/C02/T1_L2
2023-09-10,302.341661603022,LANDSAT/LC09/C02/T1_L2
2023-09-26,299.15576880010514,LANDSAT/LC09/C02/T1_L2
2023-09-26,299.1902833991284,LANDSAT/LC09/C02/T1_L2
2023-10-12,298.59776409236633,LANDSAT/LC09/C02/T1_L2
2023-10-12,298.60024178362363,LANDSAT/LC09/C02/T1_L2
2023-10-28,296.7400762484145,LANDSAT/LC09/C02/T1_L2
2023-10-28,296.7120579592669,LANDSAT/LC09/C02/T1_L2
2023-11-13,295.1896968499586,LANDSAT/LC09/C02/T1_L2
2023-11-13,295.1919366230714,LANDSAT/LC09/C02/T1_L2
2023-11-29,294.6192433878969,LANDSAT/LC09/C02/T1_L2
2023-11-29,294.617028736866,LANDSAT/LC09/C02/T1_L2
2023-12-15,290.8363296471199,LANDSAT/LC09/C02/T1_L2
2023-12-15,290.8368584196108,LANDSAT/LC09/C02/T1_L2
2023-12-31,290.5460740083454,LANDSAT/LC09/C02/T1_L2
2023-12-31,290.54467403477184,LANDSAT/LC09/C02/T1_L2
2024-01-16,290.85840779901525,LANDSAT/LC09/C02/T1_L2
2024-01-16,290.85718763331215,LANDSAT/LC09/C02/T1_L2
2024-02-17,290.42507043055423,LANDSAT/LC09/C02/T1_L2
2024-02-17,290.4236335379759,LANDSAT/LC09/C02/T1_L2
2024-03-04,292.1070741840476,LANDSAT/LC09/C02/T1_L2
2024-03-04,292.1108384231173,LANDSAT/LC09/C02/T1_L2
2024-04-21,288.56591207925095,LANDSAT/LC09/C02/T1_L2
2024-05-23,303.5527101677414,LANDSAT/LC09/C02/T1_L2
2024-05-23,303.55237131815227,LANDSAT/LC09/C02/T1_L2
2024-06-08,301.64068518216874,LANDSAT/LC09/C02/T1_L2
2024-06-24,310.76196751072325,LANDSAT/LC09/C02/T1_L2
2024-06-24,310.70997540325857,LANDSAT/LC09/C02/T1_L2
2024-10-14,270.1806951049293,LANDSAT/LC09/C02/T1_L2
2024-10-30,300.07492890057614,LANDSAT/LC09/C02/T1_L2
2024-10-30,300.0733216037456,LANDSAT/LC09/C02/T1_L2
2024-11-15,295.2152313005244,LANDSAT/LC09/C02/T1_L2
2024-11-15,295.21571524118275,LANDSAT/LC09/C02/T1_L2
2024-12-01,292.44339445099826,LANDSAT/LC09/C02/T1_L2
2024-12-01,292.44246588545104,LANDSAT/LC09/C02/T1_L2
2024-12-17,290.3236571942572,LANDSAT/LC09/C02/T1_L2
2024-12-17,290.3271822716017,LANDSAT/LC09/C02/T1_L2
2025-01-02,289.1347303977765,LANDSAT/LC09/C02/T1_L2
2025-01-02,289.13570286097445,LANDSAT/LC09/C02/T1_L2
2025-01-18,289.22701784736876,LANDSAT/LC09/C02/T1_L2
2025-01-18,289.22730462953496,LANDSAT/LC09/C02/T1_L2
2025-02-03,290.1407668597832,LANDSAT/LC09/C02/T1_L2
2025-02-03,290.14062909307427,LANDSAT/LC09/C02/T1_L2
2025-02-19,291.52520367258984,LANDSAT/LC09/C02/T1_L2
2025-02-19,291.525329883862,LANDSAT/LC09/C02/T1_L2
2025-03-07,292.5573698374426,LANDSAT/LC09/C02/T1_L2
2025-03-07,292.5529983662722,LANDSAT/LC09/C02/T1_L2
2025-03-23,293.8395689444441,LANDSAT/LC09/C02/T1_L2
2025-03-23,293.83943456921645,LANDSAT/LC09/C02/T1_L2
2025-04-08,295.5952660368666,LANDSAT/LC09/C02/T1_L2
2025-04-24,300.11218412852656,LANDSAT/LC09/C02/T1_L2
2025-04-24,300.1501134179227,LANDSAT/LC09/C02/T1_L2
2025-05-10,303.3415708564502,LANDSAT/LC09/C02/T1_L2
2025-05-10,303.3411676111075,LANDSAT/LC09/C02/T1_L2
2025-05-26,295.694658316,LANDSAT/LC09/C02/T1_L2
2025-06-11,307.2937546984553,LANDSAT/LC09/C02/T1_L2
2025-06-11,307.34442506058576,LANDSAT/LC09/C02/T1_L2
2025-06-27,293.91205941738605,LANDSAT/LC09/C02/T1_L2
2025-07-13,305.474368037657,LANDSAT/LC09/C02/T1_L2
2025-07-13,305.47467090591834,LANDSAT/LC09/C02/T1_L2
2025-08-30,294.4765267078703,LANDSAT/LC09/C02/T1_L2
2025-10-01,300.7048521055101,LANDSAT/LC09/C02/T1_L2
2025-10-01,300.71052322284316,LANDSAT/LC09/C02/T1_L2
